name,quantity,price,day,bread,hotcake,milk_or_sour_milk,cheese_cottage_cheese,others,week_day_0,week_day_1,week_day_2,week_day_3,week_day_4
Сырок глазир. с Кокосом 23% 45г.Свитлогорье БЗМЖ,2.0,10.22,26,0,0,0,1,0,0,0,0,1,0
Сырок глазир.с Вареной сгущенкой 26% 45г.Свитлогорье БЗМЖ,2.0,9.63,26,0,0,0,1,0,0,0,0,1,0
Творог 101 зерно черника 5% 130г.Савушкин,1.0,14.26,26,0,0,0,1,0,0,0,0,1,0
Творог 5% 400г.Обережье Ярмолпрод БЗМЖ,3.0,17.23,26,0,0,0,1,0,0,0,0,1,0
Творог натур. Рассыпчатый Экомилк 9% 180 г.БЗМЖ,1.0,15.12,26,0,0,0,1,0,0,0,0,1,0
Творог обезжиреный 200г.Ярмолпрод БЗМЖ,1.0,12.37,26,0,0,0,1,0,0,0,0,1,0
ХБИ Бородинское Новое 300г.Переславский х-д.,2.0,9.97,26,1,0,0,0,0,0,0,0,1,0
ХБИ с Отрубями Минус Лишний Вес 200г.Переславский х-д.,2.0,7.36,26,1,0,0,0,0,0,0,0,1,0
Хлеб 8 ЗЛАКОВ 200г Хлебозавод№1 +,3.0,3.87,26,1,0,0,0,0,0,0,0,1,0
Хлеб БАВАРСКИЙ заварной нарезка 300 г. Хлебозавод №1 +,2.0,5.67,26,1,0,0,0,0,0,0,0,1,0
Хлеб БОРОДИНСКИЙ формовой 350 г. Хлебозавод №1 +,5.0,3.78,26,1,0,0,0,0,0,0,0,1,0
Хлеб ДАРНИЦКИЙ 600 г. Хлебозавод №1 +,11.0,4.22,26,1,0,0,0,0,0,0,0,1,0
Хлеб Дарницкий 650г.Переславский х-д,3.0,6.69,26,1,0,0,0,0,0,0,0,1,0
Хлеб Дарницкий(половина) 325г.Переславский х-д,4.0,4.29,26,1,0,0,0,0,0,0,0,1,0
Хлеб Заварной Губернский Нарезка 300г.Переславский х-д,1.0,7.4,26,1,0,0,0,0,0,0,0,1,0
Хлеб Заварной Русский  Нарезка 300г.Переславский х-д,1.0,7.89,26,1,0,0,0,0,0,0,0,1,0
Хлеб ЗАЛЕССКИЙ 380 г. Хлебозавод №1,2.0,4.98,26,1,0,0,0,0,0,0,0,1,0
Хлеб Здравое Зерно нарезка 300г.Хлебозавод №1,1.0,4.22,26,1,0,0,0,0,0,0,0,1,0
Хлеб КРЕСТЬЯНСКИЙ 380 г. Хлебозавод №1,2.0,5.28,26,1,0,0,0,0,0,0,0,1,0
Хлеб ПШЕНИЧНЫЙ 300 г. Хлебозавод №1,8.0,2.99,26,1,0,0,0,0,0,0,0,1,0
"Хлеб СТАРОРУССКИЙ 0,3 кг (нарезка) Хлебозавод №1 +",1.0,9.5,26,1,0,0,0,0,0,0,0,1,0
Хлеб УКРАИНСКИЙ НОВЫЙ 350 г. Хлебозавод №1 +,6.0,3.08,26,1,0,0,0,0,0,0,0,1,0
Хлеб-е изд-е Богатырский 200г.Хлебозавод №1,1.0,3.23,26,1,0,0,0,0,0,0,0,1,0
Чиабатта Классическая 200г.Хлебозавод №1,2.0,5.11,26,1,0,0,0,0,0,0,0,1,0
Шанежки с картофелем и сыром 100г.Орион,2.0,6.98,26,0,1,0,0,0,0,0,0,1,0
Батон ГОРЧИЧНЫЙ 300 г. Хлебозавод №1 +,11.0,3.87,27,1,0,0,0,0,0,0,0,0,1
Батон Луковый 300г.Орион,2.0,5.96,27,1,0,0,0,0,0,0,0,0,1
Батон НАРЕЗНОЙ 400 г. Хлебозавод №1 +,9.0,5.03,27,1,0,0,0,0,0,0,0,0,1
Батон НАРЕЗНОЙ НАРЕЗКА 400 г. Хлебозавод №1 +,6.0,4.79,27,1,0,0,0,0,0,0,0,0,1
"Батон Нарезной новый в нарезке в/с 0,2 кг",1.0,4.68,27,1,0,0,0,0,0,0,0,0,1
Батон СОЛНЕЧНЫЙ  в/с 300г.Хлебозавод №1,2.0,4.36,27,1,0,0,0,0,0,0,0,0,1
Батончик к чаю  в/с 200г.Хлебозавод №1,1.0,3.25,27,1,0,0,0,0,0,0,0,0,1
Батончик к чаю 300г.Орион,1.0,6.0,27,1,0,0,0,0,0,0,0,0,1
"Бифидок 3,2% 500 г.Ярмолпрод БЗМЖ",2.0,6.59,27,0,0,1,0,0,0,0,0,0,1
Булка Черкизовская 300г.Орион,3.0,5.98,27,1,0,0,0,0,0,0,0,0,1
Булочка в Дорогу 200г.Переславский х-д.,1.0,4.5,27,1,0,0,0,0,0,0,0,0,1
"Булочка Веснушечка 4 шт/0,05 Переславль",1.0,8.5,27,1,0,0,0,0,0,0,0,0,1
Ватрушка с творогом 75г.Орион,3.0,5.99,27,0,1,0,0,0,0,0,0,0,1
"Йогурт Активиа натуральный клубника 2,9 % 150г.  БЗМЖ",1.0,9.43,27,0,0,1,0,0,0,0,0,0,1
Йогурт клубника-малина 1.5% 500 г.Ярмолпрод БЗМЖ,1.0,8.32,27,0,0,1,0,0,0,0,0,0,1
"Йогурт черника-ежевика 1,5% 500 г.Ярмолпрод БЗМЖ +",3.0,8.38,27,0,0,1,0,0,0,0,0,0,1
"Кефир 3,2 % 500 г.Ярмолпрод БЗМЖ",3.0,7.48,27,0,0,1,0,0,0,0,0,0,1
Кефир 3.2% Обережье 1л.Ярмолпрод БЗМЖ,1.0,9.19,27,0,0,1,0,0,0,0,0,0,1
Кефир обезжиренный 500 г.Ярмолпрод БЗМЖ,1.0,5.76,27,0,0,1,0,0,0,0,0,0,1
"Кефир с лактулозой 3,2% 500 г.Ярмолпрод БЗМЖ",3.0,6.38,27,0,0,1,0,0,0,0,0,0,1
"Коктейль Вологоша молочный ванильное мороженое 2,5% 470г.ВМК БЗМЖ",1.0,8.32,27,0,0,1,0,0,0,0,0,0,1
"Коктейль Вологоша молочный клубничный 2,4% 470г.ВМК БЗМЖ",1.0,8.32,27,0,0,1,0,0,0,0,0,0,1
"Коктейль Вологоша молочный Пина-Колада  2,4% 470г.ВМК БЗМЖ",1.0,8.37,27,0,0,1,0,0,0,0,0,0,1
"Коктейль Вологоша молочный шоколадный 2,7% 470г.ВМК БЗМЖ",2.0,8.26,27,0,0,1,0,0,0,0,0,0,1
"Коктейль Миньоны Молочный клубника со сливками 3,2% 200г. +БЗМЖ",1.0,7.76,27,0,0,1,0,0,0,0,0,0,1
Котлета в тесте запеченая 100г.Орион,1.0,9.0,27,0,1,0,0,0,0,0,0,0,1
Лаваш Армянский 2шт.280гр,3.0,2.32,27,1,0,0,0,0,0,0,0,0,1
Майонез Багаваравъ Перепелиные яйца 200 мл.,1.0,8.78,27,0,0,0,0,1,0,0,0,0,1
Майонез МАХЕЕВ  с перепелиным яйцом  770 г.,1.0,26.06,27,0,0,0,0,1,0,0,0,0,1
Майонез МАХЕЕВ  Салатный  780 г.,1.0,27.96,27,0,0,0,0,1,0,0,0,0,1
Майонез Махеев с перепелиным яйцом  380 г.,1.0,21.02,27,0,0,0,0,1,0,0,0,0,1
Майонез РЯБА Оливковый 67 % 372г.,1.0,20.96,27,0,0,0,0,1,0,0,0,0,1
"Масло  крестьянское  сливочное  Обережье 72,5%  180г БЗМЖ",2.0,19.74,27,0,0,0,0,1,0,0,0,0,1
"Масло  Сладко-Сливочное несоленое в/с 82,5% 180г.Дубна",3.0,21.15,27,0,0,0,0,1,0,0,0,0,1
"Масло Топленое Гост Органик с/б 600г,Гиагинский МЗ",1.0,49.97,27,0,0,0,0,1,0,0,0,0,1
Молоко Вологжанка топленое 4% 470г.ВМК БЗМЖ,1.0,5.46,27,0,0,1,0,0,0,0,0,0,1
Молоко отборное Обережье 6% 1л.Ярмолпрод БЗМЖ,1.0,9.5,27,0,0,1,0,0,0,0,0,0,1
"Молоко Российское 2,5% 1 л.Ярмолпрод БЗМЖ",5.0,8.67,27,0,0,1,0,0,0,0,0,0,1
"Молоко Российское 3,2% 1 л.Ярмолпрод БЗМЖ",19.0,6.99,27,0,0,1,0,0,0,0,0,0,1
"Молоко Российское 3,2% 500 г.Ярмолпрод БЗМЖ",8.0,4.85,27,0,0,1,0,0,0,0,0,0,1
Молоко сгущенное Вологда370г,1.0,25.35,27,0,0,1,0,0,0,0,0,0,1
Молоко топлёное Обережье 4% 500г.Ярмолпрод БЗМЖ,5.0,7.4,27,0,0,1,0,0,0,0,0,0,1
Напиток Тан кисломолочный 1% 1 л. ЛСЦ +,1.0,10.77,27,0,0,1,0,0,0,0,0,0,1
"Обереженка с сахаром 4% 0,5 л.Ярмолпрод БЗМЖ",1.0,4.94,27,0,0,1,0,0,0,0,0,0,1
Пампушки с чесноком 300г.Орион,2.0,-10.0,27,1,0,0,0,0,0,0,0,0,1
"Пирог Домашний в асс-те Курага,Изюм,Мак Глазированный 110г.Орион",4.0,9.0,27,0,1,0,0,0,0,0,0,0,1
Пирог жареный с капустой 75г.Орион,2.0,6.0,27,0,1,0,0,0,0,0,0,0,1
Пирог жареный с сосиской и картофелем 220г.Орион,2.0,12.98,27,0,1,0,0,0,0,0,0,0,1
Пирог жареный с творогом 75г.Орион,4.0,5.99,27,0,1,0,0,0,0,0,0,0,1
Пирог печеный с зеленым луком и яйцом 75г.Орион,1.0,5.99,27,0,1,0,0,0,0,0,0,0,1
Пирог печеный с капустой 75г.Орион,8.0,6.0,27,0,1,0,0,0,0,0,0,0,1
Пирог печеный с картошкой 75г.Орион,3.0,6.0,27,0,1,0,0,0,0,0,0,0,1
Пирог печеный с печенью 75г.Орион,2.0,7.0,27,0,1,0,0,0,0,0,0,0,1
Пирог печеный с яйцом 75г.Орион,2.0,6.0,27,0,1,0,0,0,0,0,0,0,1
Пироженое Kиндер Молочный ломтик 28г БЗМЖ,2.0,10.07,27,0,1,0,0,0,0,0,0,0,1
Пицца 100г.Орион,1.0,8.99,27,0,1,0,0,0,0,0,0,0,1
Плюшка Московская Новая 200г.Орион,3.0,5.99,27,0,1,0,0,0,0,0,0,0,1
Ромовая Баба 100г.Орион,2.0,8.0,27,0,1,0,0,0,0,0,0,0,1
Ряженка 4% 500г.Ярмолпрод БЗМЖ,2.0,6.52,27,0,0,1,0,0,0,0,0,0,1
Сливки 10% 500г.Ярмолпрод БЗМЖ,1.0,10.27,27,0,0,1,0,0,0,0,0,0,1
Слойка с капустой 75г. Орион,2.0,5.0,27,0,1,0,0,0,0,0,0,0,1
Сметана 20% 180 г.Обережье Ярмолпрод БЗМЖ,4.0,6.28,27,0,0,0,0,1,0,0,0,0,1
Сметана 20% 320г Обережье.Ярмолпрод БЗМЖ,2.0,10.92,27,0,0,0,0,1,0,0,0,0,1
Сметана Экомилк Сливочная 15% 330 г. +БЗМЖ,1.0,12.14,27,0,0,0,0,1,0,0,0,0,1
Сметана Экомилк Сливочная 20 % 200 г. +БЗМЖ,1.0,9.4,27,0,0,0,0,1,0,0,0,0,1
Сметана Экомилк Сливочная 20 % 330 г. + БЗМЖ,2.0,13.52,27,0,0,0,0,1,0,0,0,0,1
"Снежок 2,5 % 500 г.Ярмолпрод БЗМЖ",2.0,7.13,27,0,0,1,0,0,0,0,0,0,1
"Снежок Вологжанка 2,5% 470г.ВМК БЗМЖ",2.0,6.54,27,0,0,1,0,0,0,0,0,0,1
Сосиска в тесте 100г.Орион,1.0,9.0,27,0,1,0,0,0,0,0,0,0,1
Сыр Бургомастер с аром. Топленого молока 50% 1 кг.Гродно,0.19,29.84,27,0,0,0,1,0,0,0,0,0,1
Сыр Голландский Оригинальный 50% 1 кг. г Данков с ЗМЖ,0.21,89.71,27,0,0,0,1,0,0,0,0,0,1
Сыр Дружба плавленный фольга 90г.Карат + БЗМЖ,2.0,9.02,27,0,0,0,1,0,0,0,0,0,1
Сыр Костромской  45% 1 кг.Мантурово Костромская обл.,0.994,139.55,27,0,0,0,1,0,0,0,0,0,1
Сыр Маасдам Элит 45% 1 кг.Гродно Беларусь,0.928,159.64,27,0,0,0,1,0,0,0,0,0,1
Сыр Малыш 50% 1 кг Вохма б.з.м.ж,0.236,159.36,27,0,0,0,1,0,0,0,0,0,1
Сыр Пармезан де Люкс 1 кг Беларусь Березино БЗМЖ,0.226,148.19,27,0,0,0,1,0,0,0,0,0,1
Сыр Пошехонский Вохма 1 кг.Костромская обл.,0.538,144.42,27,0,0,0,1,0,0,0,0,0,1
Сыр рассольный  ЧАНАХ 50 % Бабушкина сыроварня 700г,1.0,49.7,27,0,0,0,1,0,0,0,0,0,1
Сыр Российский пир Жинкина крынка 1 кг. с ЗМЖ Омская обл.,0.524,99.66,27,0,0,0,1,0,0,0,0,0,1
Сыр Хохланд Сливочный плавленый 55 % 200 г пл/ван БЗМЖ,1.0,30.77,27,0,0,0,1,0,0,0,0,0,1
Сырный продукт Колбасный Янтарный  45% 1 кг.Воронеж.Костицын СЗМЖ,0.26,30.69,27,0,0,0,1,0,0,0,0,0,1
Творог 5% 400г.Обережье Ярмолпрод БЗМЖ,4.0,17.19,27,0,0,0,1,0,0,0,0,0,1
Творог 9% 400г.Обережье Ярмолпрод БЗМЖ,1.0,18.04,27,0,0,0,1,0,0,0,0,0,1
Творог натур. Рассыпчатый Экомилк 9% 180 г.БЗМЖ,1.0,14.97,27,0,0,0,1,0,0,0,0,0,1
Хлеб 8 ЗЛАКОВ 200г Хлебозавод№1 +,2.0,3.86,27,1,0,0,0,0,0,0,0,0,1
Хлеб БАВАРСКИЙ заварной нарезка 300 г. Хлебозавод №1 +,2.0,5.68,27,1,0,0,0,0,0,0,0,0,1
Хлеб БОРОДИНСКИЙ формовой 350 г. Хлебозавод №1 +,4.0,3.78,27,1,0,0,0,0,0,0,0,0,1
Хлеб ДАРНИЦКИЙ 600 г. Хлебозавод №1 +,11.0,4.21,27,1,0,0,0,0,0,0,0,0,1
Хлеб Заварной Губернский Нарезка 300г.Переславский х-д,1.0,7.37,27,1,0,0,0,0,0,0,0,0,1
Хлеб ЗАЛЕССКИЙ 380 г. Хлебозавод №1,2.0,4.97,27,1,0,0,0,0,0,0,0,0,1
Хлеб КРЕСТЬЯНСКИЙ 380 г. Хлебозавод №1,2.0,5.28,27,1,0,0,0,0,0,0,0,0,1
Хлеб Матнакаш 1шт.380гр,1.0,10.0,27,1,0,0,0,0,0,0,0,0,1
Хлеб по Грузинский Похвала 1шт.370гр.,1.0,9.92,27,1,0,0,0,0,0,0,0,0,1
Хлеб по Грузинский Пури 1шт.370гр.,1.0,10.79,27,1,0,0,0,0,0,0,0,0,1
Хлеб по Грузинский Шоти 1шт.370гр.,3.0,9.99,27,1,0,0,0,0,0,0,0,0,1
Хлеб ПШЕНИЧНЫЙ 300 г. Хлебозавод №1,3.0,2.97,27,1,0,0,0,0,0,0,0,0,1
"Хлеб СТАРОРУССКИЙ 0,3 кг (нарезка) Хлебозавод №1 +",1.0,9.49,27,1,0,0,0,0,0,0,0,0,1
Хлеб УКРАИНСКИЙ НОВЫЙ 350 г. Хлебозавод №1 +,3.0,3.1,27,1,0,0,0,0,0,0,0,0,1
Хлеб-е изд-е Богатырский 200г.Хлебозавод №1,3.0,3.21,27,1,0,0,0,0,0,0,0,0,1
Чиабатта Классическая 200г.Хлебозавод №1,3.0,5.08,27,1,0,0,0,0,0,0,0,0,1
Шанежки с картофелем и сыром 100г.Орион,5.0,7.0,27,0,1,0,0,0,0,0,0,0,1
"Ацидофилин 2,7% 200г.ВМК БЗМЖ",2.0,2.48,30,0,0,1,0,0,1,0,0,0,0
Батон ГОРЧИЧНЫЙ 300 г. Хлебозавод №1 +,19.0,3.86,30,1,0,0,0,0,1,0,0,0,0
Батон Горчичный 400г.Переславский х-д.,4.0,8.06,30,1,0,0,0,0,1,0,0,0,0
Батон Луковый 300г.Орион,6.0,5.94,30,1,0,0,0,0,1,0,0,0,0
Батон НАРЕЗНОЙ 400 г. Хлебозавод №1 +,38.0,5.03,30,1,0,0,0,0,1,0,0,0,0
Батон Нарезной 400г.Переславский х-д.,3.0,7.67,30,1,0,0,0,0,1,0,0,0,0
Батон НАРЕЗНОЙ НАРЕЗКА 400 г. Хлебозавод №1 +,12.0,4.79,30,1,0,0,0,0,1,0,0,0,0
"Батон Нарезной новый в нарезке в/с 0,2 кг",4.0,4.79,30,1,0,0,0,0,1,0,0,0,0
Батон СОЛНЕЧНЫЙ  в/с 300г.Хлебозавод №1,9.0,4.37,30,1,0,0,0,0,1,0,0,0,0
Батон Творожный 300г.Переславский х-д.,4.0,6.47,30,1,0,0,0,0,1,0,0,0,0
Батончик к чаю  в/с 200г.Хлебозавод №1,3.0,3.23,30,1,0,0,0,0,1,0,0,0,0
Батончик к чаю 300г.Орион,5.0,5.97,30,1,0,0,0,0,1,0,0,0,0
Беляш 100гр. Орион,7.0,11.96,30,0,1,0,0,0,1,0,0,0,0
"Бифидок 3,2% 500 г.Ярмолпрод БЗМЖ",1.0,6.59,30,0,0,1,0,0,1,0,0,0,0
Булка Городская  в/с 200г.Хлебозавод №1,5.0,3.78,30,1,0,0,0,0,1,0,0,0,0
Булочка в Дорогу 200г.Переславский х-д.,4.0,4.48,30,1,0,0,0,0,1,0,0,0,0
"Булочка Веснушечка 4 шт/0,05 Переславль",3.0,8.48,30,1,0,0,0,0,1,0,0,0,0
"Йогурт Активиа Черника +5 злаков питьевой 2,1 % 260 г. +  БЗМЖ",1.0,13.02,30,0,0,1,0,0,1,0,0,0,0
Йогурт клубника-малина 1.5% 500 г.Ярмолпрод БЗМЖ,5.0,8.37,30,0,0,1,0,0,1,0,0,0,0
"Йогурт натуральный 1,5% 500 г.Ярмолпрод БЗМЖ +",2.0,8.3,30,0,0,1,0,0,1,0,0,0,0
"Йогурт Фруктово-Ягодный Клубника-земляника 1,5% 470г.ВМК БЗМЖ",2.0,7.38,30,0,0,1,0,0,1,0,0,0,0
"Йогурт черника-ежевика 1,5% 500 г.Ярмолпрод БЗМЖ +",2.0,8.35,30,0,0,1,0,0,1,0,0,0,0
Йогурт Экомилк Соло Клубника Кокос 5% 130г.БЗМЖ,2.0,10.02,30,0,0,1,0,0,1,0,0,0,0
Йогурт Экомилк Соло Яблоко со вк. Карамели 5% 130г.БЗМЖ,2.0,10.02,30,0,0,1,0,0,1,0,0,0,0
"Кефир 3,2 % 500 г.Ярмолпрод БЗМЖ",16.0,7.49,30,0,0,1,0,0,1,0,0,0,0
Кефир 3.2% Обережье 1л.Ярмолпрод БЗМЖ,5.0,9.16,30,0,0,1,0,0,1,0,0,0,0
Кефир обезжиренный 500 г.Ярмолпрод БЗМЖ,1.0,5.77,30,0,0,1,0,0,1,0,0,0,0
"Кефир с лактулозой 3,2% 500 г.Ярмолпрод БЗМЖ",5.0,6.38,30,0,0,1,0,0,1,0,0,0,0
"Коктейль Вологоша молочный ванильное мороженое 2,5% 470г.ВМК БЗМЖ",3.0,8.33,30,0,0,1,0,0,1,0,0,0,0
"Коктейль Вологоша молочный клубничный 2,4% 470г.ВМК БЗМЖ",3.0,11.14,30,0,0,1,0,0,1,0,0,0,0
"Коктейль Вологоша молочный Пина-Колада  2,4% 470г.ВМК БЗМЖ",3.0,8.27,30,0,0,1,0,0,1,0,0,0,0
"Коктейль Вологоша молочный сливочная ириска 2,5% 470г.ВМК БЗМЖ",3.0,8.33,30,0,0,1,0,0,1,0,0,0,0
"Коктейль Вологоша молочный шоколадный 2,7% 470г.ВМК БЗМЖ",5.0,8.36,30,0,0,1,0,0,1,0,0,0,0
Котлета в тесте запеченая 100г.Орион,6.0,8.98,30,0,1,0,0,0,1,0,0,0,0
Лаваш Армянский 2шт.280гр,2.0,-11.03,30,1,0,0,0,0,1,0,0,0,0
Майонез MR RICCO На перепелином яйце 67% 400г. + БЗМЖ,1.0,14.37,30,0,0,0,0,1,1,0,0,0,0
Майонез Багаваравъ Перепелиные яйца 200 мл.,1.0,8.82,30,0,0,0,0,1,1,0,0,0,0
Майонез МАХЕЕВ  с перепелиным яйцом  770 г.,1.0,26.07,30,0,0,0,0,1,1,0,0,0,0
Майонез Махеев Оливковый 67% 380г.,5.0,17.11,30,0,0,0,0,1,1,0,0,0,0
Майонез Махеев Провансаль 67% 380 г.,1.0,17.86,30,0,0,0,0,1,1,0,0,0,0
Майонез Махеев Провансаль 67% 770 мл.,1.0,26.08,30,0,0,0,0,1,1,0,0,0,0
Майонез Оливковый  51 % 400г. Воронежская обл.,1.0,17.1,30,0,0,0,0,1,1,0,0,0,0
Майонез РЯБА Оливковый 67 % 233г.,2.0,8.87,30,0,0,0,0,1,1,0,0,0,0
Майонез РЯБА Оливковый 67 % 372г.,2.0,18.1,30,0,0,0,0,1,1,0,0,0,0
Майонез РЯБА Провансаль 67 % 400г.,1.0,17.96,30,0,0,0,0,1,1,0,0,0,0
Майонезный Соус Оливковый Кушать подано 200г.,3.0,5.09,30,0,0,0,0,1,1,0,0,0,0
"Масло  крестьянское  сливочное  Обережье 72,5%  180г БЗМЖ",7.0,19.85,30,0,0,0,0,1,1,0,0,0,0
"Масло  Сладко- слив. Вологодское 1 кг. 82,5%  г Вологда БЗМЖ",1.952,73.77,30,0,0,0,0,1,1,0,0,0,0
"Масло  Сладко-Сливочное несоленое в/с 82,5% 180г.Дубна",1.0,21.23,30,0,0,0,0,1,1,0,0,0,0
"Масло Белорусское Золотое 82,5% 500г.Беларусь",4.0,35.94,30,0,0,0,0,1,1,0,0,0,0
"Масло БОГОВАРОВО Крестьянское 72,5% 170г. БЗМЖ",2.0,22.84,30,0,0,0,0,1,1,0,0,0,0
"Масло Сливочное Божья Коровка в/с 82,5% БЗМЖ",2.0,21.68,30,0,0,0,0,1,1,0,0,0,0
"Масло Топленое Гост Органик с/б 600г,Гиагинский МЗ",1.0,49.82,30,0,0,0,0,1,1,0,0,0,0
"Масло Экомилк Традиционное сливочное 82,5% 180 г. БЗМЖ",2.0,30.7,30,0,0,0,0,1,1,0,0,0,0
Масса творожная с изюмом Вологжанка 18% 220г.БЗМЖ,1.0,11.33,30,0,0,0,1,0,1,0,0,0,0
"Молоко Вологжанка 2,5 % 500г.ВМК БЗМЖ",2.0,4.78,30,0,0,1,0,0,1,0,0,0,0
"Молоко Вологжанка 2,5% 1л.ВМК БЗМЖ",3.0,7.32,30,0,0,1,0,0,1,0,0,0,0
"Молоко Вологжанка 3,2% 1л.ВМК БЗМЖ",3.0,6.95,30,0,0,1,0,0,1,0,0,0,0
Молоко Вологжанка топленое 4% 470г.ВМК БЗМЖ,4.0,5.52,30,0,0,1,0,0,1,0,0,0,0
Молоко отборное Обережье 6% 1л.Ярмолпрод БЗМЖ,15.0,9.66,30,0,0,1,0,0,1,0,0,0,0
"Молоко Российское 2,5% 1 л.Ярмолпрод БЗМЖ",17.0,8.74,30,0,0,1,0,0,1,0,0,0,0
"Молоко Российское 3,2% 1 л.Ярмолпрод БЗМЖ",56.0,6.97,30,0,0,1,0,0,1,0,0,0,0
